EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
421548630,HARBOR LIGHTS HOUSING,,1 CITY CTR STOP 4,PORTLAND,ME,04101-4009,0,3,3,1000,200303,1,16,0,1,1,201809,4,3,2,0,9,462812,43230,43230,L99,
202982227,NORMAND A RAMSEY FAMILY FOUNDATION,% RAYMOND A RAMSEY,PO BOX 1329,YORK BEACH,ME,03910-1329,0,3,3,1000,200702,1,4,0,1,1,201712,4,4,0,1,12,462248,344735,,T22,
10205019,RIVERSIDE CEMETERY CORPORATION,,PO BOX 718,FT FAIRFIELD,ME,04742-0718,0,13,3,2000,194908,1,0,900000000,1,1,201803,4,4,1,0,3,461708,127517,78084,,
237027189,GANDER BROOK CHRISTIAN CAMP INC,% W JENCZYK,27 GANDERBROOK LN,RAYMOND,ME,04071-6045,0,3,3,1700,196907,1,16,325029349,1,1,201612,4,4,1,0,12,460996,198913,190746,,
260250671,PENOBSCOT NATION BOYS & GIRLS CLUB,% BARBARA K WHEATON PIERCE ATWOOD L,PO BOX 1459,PRESQUE ISLE,ME,04769-1459,0,3,3,1000,200707,1,15,0,1,1,201806,4,4,1,0,6,460778,154591,154591,O23,
30373845,DONATO J TRAMUTO FOUNDATION,% ERWIN OTT CLARK ORSO & CAMPBELL,PO BOX 1728,OGUNQUIT,ME,03907-1728,0,3,3,1200,200506,1,4,0,1,1,201712,4,6,0,1,12,460187,1066479,,B82,
10510679,AREA INTERFAITH OUTREACH,% ALICE M DOLE,PO BOX 113,ROCKLAND,ME,04841-0113,0,3,3,1000,199706,1,15,560408000,1,1,201709,4,4,1,0,9,460126,288946,288946,P20Z,
222480417,RAFTS INC,,47 WOOD ST,LEWISTON,ME,04240-6844,0,3,3,1000,198403,1,15,123166000,1,1,201806,4,6,1,0,6,459772,1385355,1385355,,
16019126,DOUGLAS A THOM MEMORIAL CORPORATION,,PO BOX 332,CAMDEN,ME,04843-0332,0,3,3,1200,196407,1,4,59040000,1,1,201712,4,3,0,1,12,459534,57852,,,
10317033,MAINE CAMPGROUND OWNERS NEW SOUTHWICK ASSOC,,229 CENTER ST UNIT 5,AUBURN,ME,04210-6151,0,6,3,2000,197701,2,0,200205000,1,1,201803,4,5,1,0,3,458068,505199,504363,,
651207707,VOLUNTEERS OF AMERICA INC,,14 MAINE SREET SUITE 100,BRUNSWICK,ME,04011-0000,1736,3,9,7100,196505,1,10,325902160,5,1,201806,4,3,1,0,6,456729,64654,64654,,VOANNE SAWYER STREET HOUSE
10316968,ISLESBORO HISTORICAL SOCIETY,,PO BOX 301,ISLESBORO,ME,04848-0301,0,3,3,2000,197209,1,15,62000000,1,1,201712,4,3,1,0,12,455857,99236,32415,,
300325915,BEEHIVE DESIGN COLLECTIVE,% KIMBERLY GRIER,101 COURT ST,MACHIAS,ME,04654-2114,0,3,3,1200,201209,1,16,0,1,1,201612,4,4,1,0,12,455577,111490,111490,A20,
10481458,CHANNING CHAPEL PRESERVATION SOCIETY,% JOHANNA SMITH,PO BOX 182,WINTER HARBOR,ME,04693-0182,0,3,3,1000,199409,1,15,994062061,1,1,201712,4,3,1,0,12,455249,62843,62843,A80,
10275026,BELFAST CURLING CLUB INC,,PO BOX 281,BELFAST,ME,04915-0281,0,3,3,1000,201502,1,16,318319000,1,1,201803,4,4,1,0,3,454692,141023,137647,A20,
10096117,ISLAND COUNTRY CLUB,,442 SUNSET RD,DEER ISLE,ME,04627-3869,0,7,3,1000,200002,2,0,0,1,1,201712,4,4,1,0,12,454366,326433,289448,N50,
237292651,ALPHA GAMMA RHO FRATERNITY,% THOMAS ROBINSON,PO BOX 1002,PORTLAND,ME,04104-1002,339,7,9,1000,194103,2,0,922036040,5,1,201708,4,4,1,0,8,453599,195555,195555,,ORONO ALUMNI ASSOCIATION OF AGR
43374189,LOST LAMB EVANGELISTIC ASSOCIATION,% TIFFANY K SHUTTLESWORTH,19 DEBECK DR,HOLDEN,ME,04429-7157,0,3,3,7000,199801,1,15,994007029,1,1,201712,4,4,1,0,12,453546,313744,313744,X99,
43607322,CULTIVATING COMMUNITY,% CRAIG LAPINE,PO BOX 3792,PORTLAND,ME,04104-3792,0,3,3,1000,200304,1,16,0,1,1,201712,4,6,1,0,12,451777,1192421,1188610,K30,
822869606,PASQUALE AND DONNA MAIORINO CHARITABLE FUND,% PORTLAND TRUST COMPANY,2 CITY CTR STE 3,PORTLAND,ME,04101-4010,0,3,3,1000,201712,1,4,0,1,1,201712,4,3,0,1,12,451542,47208,,T20,
10211798,MOUNT DESERT NURSING ASSOCIATION,% DENNIS CARR,PO BOX 397,NE HARBOR,ME,04662-0397,0,3,3,1000,196512,1,15,179000000,5,1,201712,4,5,1,0,12,450985,664666,307942,E90C,
10493869,SMART CHILD AND FAMILY SERVICES,,PO BOX 1360,WINDHAM,ME,04062-1360,0,3,3,1000,199607,1,15,326000000,1,1,201706,4,6,1,0,6,450151,2615616,2615616,P70Z,
10262891,SMALL POINT SUMMER SCHOOL INC,% TAX BRACKET II,PO BOX 7205,PORTLAND,ME,04112-7205,0,3,3,2000,196001,1,11,30000000,1,1,201712,4,4,1,0,12,450058,262658,262658,,
10275159,JUNIOR ACHIEVEMENT OF MAINE INC,,565 CONGRESS ST STE 306,PORTLAND,ME,04101-8301,1116,3,9,2000,199405,1,15,0,1,1,201806,4,5,1,0,6,449007,597613,533820,Q320,
260074846,BETH C WRIGHT CANCER RESOURCE CENTER,,PO BOX 322,ELLSWORTH,ME,04605-0322,0,3,3,1000,200407,1,15,0,1,1,201712,4,4,1,0,12,447271,222704,222704,G30,
10018927,AMERICAN LEGION POST 0005 BOURQUE LANIGAN,,120 DRUMMOND AVENUE SUITE 3,WATERVILLE,ME,04901-5778,925,19,9,1000,194603,1,0,907908000,1,1,201712,4,5,1,0,12,446999,847022,82927,,
800484290,LIVES IN THE BALANCE INC,% MATRIX,85 EXCHANGE STREET 2ND FLOOR,PORTLAND,ME,04101-5036,0,3,3,1000,201106,1,16,0,1,1,201712,4,5,1,0,12,446473,955584,955584,V23,
562317649,LECOLE FRANCAISE DU MAINE,% LA MATERNELLE,PO BOX 737,S FREEPORT,ME,04078-0737,0,3,3,2000,200309,1,11,0,1,1,201712,4,6,1,0,12,445612,1019667,1019667,B28,
10487091,COASTAL MEDICAL CARE,,PO BOX 287,BELFAST,ME,04915-0287,0,3,3,1000,199408,1,16,154000000,1,1,201709,4,4,1,0,9,445168,370868,370868,E39Z
237125965,CAMDEN ROTARY CLUB FOUNDATION,,PO BOX 602,CAMDEN,ME,04843-0602,0,3,3,1200,197109,1,15,40000000,1,1,201806,4,4,1,0,6,444526,107617,81501,
10359164,GRAND BANKS SCHOONER MUSEUM TRUST,% PAM NADEAU,25 ROADS END RD,BOOTHBAY HBR,ME,04538-2237,0,3,3,1000,197810,1,2,60000000,5,1,201712,4,3,0,1,12,444005,81231,,
743253789,BAR HARBOR MASONIC BUILDING ASSOCIATION,% ALEXANDER H PHILLIPS,110 MAIN ST,BAR HARBOR,ME,04609-1873,0,2,3,1000,201704,2,0,0,1,1,201712,4,3,1,0,12,443901,30296,-2522,
237447675,MAINE RIGHT TO LIFE COMMITTEE EDUCATIONAL FUND,,PO BOX 257,AUBURN,ME,04212-0257,0,3,3,2000,197504,1,15,125000000,5,1,201712,4,4,1,0,12,442393,111864,111864,
10215216,CHINA LIBRARY ASSOCIATION INC,,PO BOX 6146,CHINA VILLAGE,ME,04926-0146,0,3,3,1000,194312,1,4,61060000,1,1,201707,4,3,0,1,7,442227,27199,,
10502630,LAKE STEWARDS OF MAINE,,24 MAPLE HILL RD,AUBURN,ME,04210-8774,0,3,3,1000,199608,1,15,994350351,1,1,201712,4,4,1,0,12,442185,480626,480626,C320
10497343,THEODORA S GRAY TR UW,% FIRST ADVISOR,PO BOX 940,DAMARISCOTTA,ME,04543-0940,0,3,3,1000,199706,1,4,602000000,1,1,201801,4,3,0,1,1,441774,71833,,T22Z
10492747,EVERGREEN BEHAVIORAL SERVICES,% KATHY WELLS,131 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,04938-6142,0,3,3,1000,199511,1,16,200000000,1,1,201709,4,6,1,0,9,441387,1229785,1229785,S41
237126324,SOUTH BUXTON CEMETERY ASSN,,PO BOX 405,BAR MILLS,ME,04004-0405,0,13,3,1000,197208,2,0,900000000,1,1,201712,4,3,1,0,12,441208,83629,83629,
271080175,YORK HARBOR READING ROOM FOUNDATION,,PO BOX 66,YORK HARBOR,ME,03911-0066,0,3,3,2000,201003,1,15,0,1,1,201712,4,3,1,0,12,440505,54415,54415,A82
10135937,LE PASSE-TEMPS INC,,45 CEDAR ST,LEWISTON,ME,04240-7803,0,7,3,1000,198103,2,0,318319000,5,1,201712,4,4,1,0,12,439341,392561,267658,
237346274,ST PATRICKS PERMANENT LAY TRUST,% THE FIRST NATIONAL BANK,PO BOX 940,DAMARISCOTTA,ME,04543-0940,0,3,3,7000,196412,1,4,29000000,2,1,201712,4,3,0,1,12,438934,26566,,
223093407,MAINE WOMENS POLICY CENTER,,295 WATER ST STE 10,AUGUSTA,ME,04330-4659,0,3,3,1000,199106,1,15,200000000,1,1,201712,4,4,1,0,12,438888,214482,210521,S41Z
656418396,WILBUR & HELEN PARK CHARITABLE TR,% ACADIA TRUST N A TTEE,5 MILK ST STE 1,PORTLAND,ME,04101-4170,0,3,3,1000,201609,1,4,0,2,1,201712,4,4,0,1,12,437937,201165,,T20
16017204,LELAND M LITTLEFIELD TRUST,% HM PAYSON & CO,PO BOX 31,PORTLAND,ME,04112-0031,0,3,3,1000,0,0,4,0,5,12,201808,4,4,0,1,8,437196,206318,,
223103495,AREOPAGUS II AMERICA INC,,PO BOX 262,MONSON,ME,04464-0262,0,3,3,1000,199202,1,15,200000000,1,1,201809,4,4,1,0,9,436430,231970,229020,S50Z,AIIA INSTITUTE
223004888,NATIONAL ESTUARINE RESEARCH RESERVE ASSOCIATION INC,,342 LAUDHOLM FARM RD,WELLS,ME,04090-4703,0,3,3,1000,199008,1,15,181000000,1,1,201707,4,4,1,0,7,435577,330549,329808,U53E,
463733695,PAUL AND HELEN GORANSSON CHARITABLE FOUNDATION,% MARK W LAWRENCE,255 DEPOT RD,ELIOT,ME,03903-1276,0,3,3,1000,201405,1,4,0,1,1,201712,4,4,0,1,12,435237,102866,,W99,
10450803,MAINE NATIONAL GUARD FOUNDATION FUND,% FAMILY PROGRAM COORDINATOR,CAMP KEYES STATE HOUSE STATION 33,AUGUSTA,ME,04333-0001,0,3,3,1000,199207,1,15,994000000,1,1,201809,4,4,1,0,9,434261,102357,102357,,
10275734,ASSOCIATED GENERAL CONTRACTORS OF MAINE,,188 WHITTEN ROAD,AUGUSTA,ME,04330-6052,0,6,3,2000,196711,2,0,59205000,1,1,201712,4,5,1,0,12,433894,730505,730505,,
16008577,GEORGE WINFIELD TREAT MEMORIAL LIBRARY FOUNDATION,% LIVERMORE FALLS TRUST CO TRUSTEE,PO BOX 1407,LEWISTON,ME,04243-1407,0,3,3,2000,195506,1,17,61000000,2,1,201712,4,4,1,0,12,431982,253069,107342,,
16008547,HORACE WILLIAMS MEMORIAL FUND,% KEY TRUST CO,150 STATE ST,AUGUSTA,ME,04330-7418,0,92,3,1000,197208,2,0,909000000,6,12,201708,4,4,0,1,8,431757,141865,,,
562346482,THE CROMWELL CENTER FOR DISABILITIES AWARENESS,% JAMES E KAPLAN,97A EXCHANGE ST STE 205,PORTLAND,ME,04101-5016,0,3,3,1000,200304,1,15,0,1,1,201806,4,4,1,0,6,431403,305774,277458,F80,
43139523,WORCESTER INSTITUTE FOR STUDENT EXCHANGE,% HANSON,52 PARK ST,ORONO,ME,04473-4406,0,3,3,1000,199312,1,4,44000000,1,1,201709,4,3,0,1,9,431158,44049,,B82,
10360460,OLD BERWICK HISTORICAL SOCIETY,% PAUL F COLBURN,PO BOX 296,SOUTH BERWICK,ME,03908-0296,0,3,3,2000,199702,1,15,62000000,1,1,201804,4,3,1,0,4,431060,63758,55468,A80Z,
10360869,MAINE INNKEEPERS ASSN INC,,45 MELVILLE ST,AUGUSTA,ME,04330-6306,0,6,3,2000,198306,2,0,200123480,1,1,201712,4,4,1,0,12,431020,401082,376665,,
223332222,MAINE SCHOOL OF SCIENCE AND MATHEMATICS FOUNDATION,,95 HIGH ST,LIMESTONE,ME,04750-1141,0,3,3,1000,199411,1,15,994602040,1,1,201606,4,4,1,0,6,430010,118828,118828,B82,
10473601,WASHINGTON LIBRARY ASSOCIATION,% PAULETTE OBOYSKI,PO BOX 348,WASHINGTON,ME,04574-0348,0,3,3,1000,199303,1,15,61000000,1,1,201712,4,4,1,0,12,429854,213121,65931,B70Z,
16072680,ERNEST M GOODALL TRUST FBO GOODALL,% HM PAYSON & CO,PO BOX 31,PORTLAND,ME,04112-0031,0,3,3,1000,198505,1,4,297000000,1,1,201808,4,4,0,1,8,427684,208421,,,
10538224,CATHANCE RIVER EDUCATION ALLIANCE INC,,PO BOX 187,TOPSHAM,ME,04086-0187,0,3,3,2100,200503,1,16,0,1,1,201712,4,4,1,0,12,427343,345168,344927,,
10246665,ERVIN A CENTER MEMORIAL CLINIC HOSPITAL,% RHONDA WARREN,PO BOX 113,STEEP FALLS,ME,04085-0113,0,3,3,1000,196007,1,12,154000000,1,1,201803,4,4,1,0,3,427073,258196,106147,,
16017237,AMERICAN LEGION,,PO BOX 132,RICHMOND,ME,04357-0132,925,19,9,1000,194603,2,0,907908000,5,1,201805,4,4,1,0,5,426927,379186,63913,W30Z,EMERSON & LANE POST 132
42445020,NEW ENGLAND VETERINARY MEDICAL ASSOCIATION,% WM BELL ASSOC,PO BOX 15304,PORTLAND,ME,04112-5304,0,3,3,2000,196711,1,16,998000000,1,1,201712,4,5,1,0,12,426648,579608,397856,D034,
222632040,CHIP INC,,PO BOX 6,NEWCASTLE,ME,04553-0006,0,3,3,1000,198603,1,15,408399000,1,1,201712,4,4,1,0,12,426605,218062,218062,,
10286963,ARUNDEL YACHT CLUB,,PO BOX 328,KENNEBUNKPORT,ME,04046-0328,0,7,3,1000,199305,2,0,318319000,1,1,201708,4,4,1,0,8,425931,197514,189557,,
222513428,SALT POND COMMUNITY BROADCASTING COMPANY,,PO BOX 170,EAST ORLAND,ME,04431-0170,0,3,3,1000,199704,1,15,200000000,1,1,201712,4,5,1,0,12,425883,523088,523088,Z99Z,THE HENHOUSE
273033816,MAINE GLADIATORS,% DANIEL A D AUTEUIL JR,PO BOX 891,LEWISTON,ME,04243-0891,0,3,3,1200,201103,1,16,0,1,1,201712,4,4,1,0,12,425571,488416,477151,N60,
10351986,CLIFF ISLAND COPORATION FOR ATHLETICS & CONSERVATION EDUCATION,% ROGER BERLE,7 REAMERS RD,CLIFF ISLAND,ME,04019-0000,0,3,3,1200,201604,1,16,350000000,1,1,201712,4,3,1,0,12,425475,60230,60230,C30,
16026916,ART ASSOCIATION YORK,,PO BOX 74,YORK,ME,03909-0074,0,3,3,2000,196805,1,15,65207119,1,1,201809,4,3,1,0,9,425418,81568,80279,,
202643361,SIDDHARTHA SCHOOL PROJECT,% JOLI GREENE,PO BOX 3405,PORTLAND,ME,04104-3405,0,3,3,2000,200610,1,15,0,1,1,201712,4,4,1,0,12,425074,362367,362367,B99,
10374097,KENNEBUNK ROTARY SCHOLARSHIP FUND INC,% ROGERS & HUTCHINS P C,62 PORTLAND RD STE 45,KENNEBUNK,ME,04043-6650,0,3,3,1000,199509,1,16,995040000,1,1,201806,4,3,2,0,6,424839,43949,43949,B82,
10212178,AMERICAN LEGION POST 0158 COOMBS MOUNTFORT,,PO BOX 575,LISBON,ME,04250-0575,925,19,9,1000,194603,1,0,907908000,1,1,201712,4,5,1,0,12,424264,579948,178741,,
10375377,ALLAGASH DEVELOPMENT CORPORATION,,PO BOX 466,FORT KENT,ME,04743-0466,0,4,3,3000,198310,2,0,382000000,1,1,201712,4,4,1,0,12,423696,150437,13303,,
16015944,LOUISE KNAPP CURTIS MEMORIAL TR,% JOHN J SANFORD,17 SEA ST,CAMDEN,ME,04843-1732,0,3,3,1000,199106,1,17,602000000,2,1,201712,4,4,1,0,12,422899,136843,14343,,
10288542,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,,21 GABRIEL DR,AUGUSTA,ME,04330-7852,64,5,9,3000,194008,2,0,263264279,5,1,201712,4,5,1,0,12,422838,938634,936790,,2327 LOCAL UNION
814748516,MILLINOCKET MEMORIAL LIBRARY,,5 MAINE AVE,MILLINOCKET,ME,04462-1416,0,3,3,2000,201710,1,15,0,1,1,201712,4,5,1,0,12,422623,518217,518217,B70,
237089761,KIWANIS SCHOLARSHIP FOUNDATION- AUGUSTA,% TREASURER,PO BOX 966,AUGUSTA,ME,04332-0966,0,3,3,1000,197011,1,4,40602000,1,1,201712,4,4,0,1,12,420514,129740,,,
10328098,WHITNEYVILLE LIBRARY AND WHATNOT ASSOCIATION INC,% PATRICIA BRIGHTLY,6 CROSS ST,WHITNEYVILLE,ME,04654-4216,0,3,3,1000,198805,1,15,61000000,1,1,201712,4,4,1,0,12,420255,306798,306798,,
16030840,THOMPSON FREE LIBRARY FBO,,PO BOX 940,DAMARISCOTTA,ME,04543-0940,0,3,0,1000,196408,1,4,0,5,1,201712,4,3,0,1,12,419677,60023,,,MARION FMORRISON TRUST
10476908,M H S INC,,489 CONGRESS STREET,PORTLAND,ME,04101-3414,0,3,3,1000,199308,1,17,603912000,1,1,201709,4,1,2,0,9,419614,10,10,,
16141002,W SCOTT REID SCHOLARSHIP FUND,% IOOF GRAND LODGE OF MAINE TTEE,80 CARON LN,AUBURN,ME,04210-4289,0,3,3,1000,199804,1,4,40000000,2,1,201712,4,4,0,1,12,418749,128931,,B82Z,
16010043,NORTHERN OXFORD HEALTH & SERVICE COUNCIL INC,,PO BOX 959,BETHEL,ME,04217-0959,0,3,3,1000,196911,1,4,602561000,1,1,201712,4,3,0,1,12,418394,71073,,,
16072679,THOMAS M & MARION W GOODALL TRUST,% HM PAYSON & CO,PO BOX 31,PORTLAND,ME,04112-0031,0,3,3,2000,198506,0,4,0,5,1,201808,4,4,0,1,8,417377,198016,,,
222564830,HOMELESS SERVICES OF AROOSTOOK,,PO BOX 1753,PRESQUE ISLE,ME,04769-1753,0,3,3,1000,198501,1,15,399000000,1,1,201712,4,5,1,0,12,416823,507474,507474,,
550809874,FRIENDS OF MAINE SEABIRD ISLANDS,% DAVID CADBURY,9 WATER ST,ROCKLAND,ME,04841-3522,0,3,3,1000,200305,1,15,0,1,1,201612,4,4,1,0,12,414951,100816,97294,K20,
461651948,SEED MOON FOUNDATION,% MAXINE SCIAR,509 CHANDLERS WHARF,PORTLAND,ME,04101-4655,0,3,3,1000,201302,1,4,0,1,1,201712,4,3,0,1,12,413737,86970,,T12,
810546468,MAINE IRISH HERITAGE CENTER,% MICHELLE ANN DOYLE,PO BOX 7588,PORTLAND,ME,04112-7588,0,3,3,2000,200212,1,15,0,1,1,201712,4,4,1,0,12,412996,205742,183404,A23,
10498427,PLEASANT RIVER AMBULANCE SERVICE,% LEON YEATON TREAS,183 US HIGHWAY 1,COLUMBIA,ME,04623-3103,0,3,3,1000,200203,1,15,0,1,1,201612,4,4,1,0,12,412670,346234,346234,E62,
10414054,CURTAIN UP ENTERPRISES INC,,PO BOX 331,SKOWHEGAN,ME,04976-0331,0,3,3,1000,198612,1,16,88000000,1,1,201709,4,4,1,0,9,412365,484777,385119,A650,LAKEWOOD THEATRE
271921814,PRESENCE RADIO NETWORK INC,% CYNTHIA NICKLESS,PO BOX 10660,PORTLAND,ME,04104-6060,928,3,9,1700,194603,1,10,31150120,5,1,201712,4,4,1,0,12,412062,415127,415127,,THE PRESENCE
260810365,SUSTAINABLE HARVEST SECTOR,% TERRY ALEXANDER,PO BOX 356,SOUTH BERWICK,ME,03908-0356,0,5,3,1000,200905,2,0,0,1,1,201712,4,4,1,0,12,412002,362096,362096,K20,
10354634,HODGDON HOUSING FOR THE ELDERLY,% HODGDON TOWN OFFICE,179 HODGDON MILLS RD,HODGDON,ME,04730-4277,0,3,3,1000,198807,1,16,382000000,1,1,201712,4,4,1,0,12,411505,117641,117641,,
10212434,CAMDEN AREA DISTRICT NURSING ASSOCIATION,,PO BOX 547,CAMDEN,ME,04843-0547,0,3,3,1000,197905,1,16,179560000,5,1,201706,4,4,1,0,6,410078,162545,162545,E92Z,
10212172,WEBBER AVENUE CLUB INC,,PO BOX 1633,LEWISTON,ME,04241-1633,0,7,3,1000,198009,2,0,319000000,1,1,201712,4,4,1,0,12,409977,192061,192061,,
10537426,SACO RIVER COMMUNITY TELEVISION,% MARILYN HOPKINS,564 PLAINS RD,HOLLIS CENTER,ME,04042-3136,0,3,3,2000,200010,1,15,0,1,1,201806,4,4,1,0,6,408683,163338,163338,A32,
16008118,FRANK B WALKER TRUST 5221-00-5,% BATH SAVINGS TRUST CO,105 FRONT ST,BATH,ME,04530-2608,0,3,3,1000,199610,1,4,602000000,2,1,201808,4,3,0,1,8,408094,54395,,T60Z,MAINE NATIONAL BANK TR
16022468,CASCO LIBRARY ASSOCIATION,,PO BOX 420,CASCO,ME,04015-0420,0,3,3,2000,198201,1,15,61000000,1,1,201712,4,4,1,0,12,407277,105594,105296,,
10365436,MAINE ASSOCIATION OF DIRECTORS OF SERVICES FOR CHILDREN WITH EXCEPTI,,50 INDUSTRIAL DR,AUGUSTA,ME,04330-7857,0,3,3,1000,199305,1,15,205000000,1,1,201806,4,4,1,0,6,407245,305172,305172,P20Z,MADSEC
46169165,EASTERN APICULTURAL SOCIETY OF NORTH AMERICA INC,% JAMES BOBB,188 CAPISIC ST,PORTLAND,ME,04102-1704,0,3,3,2000,196801,1,16,59000000,1,1,201712,4,4,1,0,12,406820,230942,230942,,
10400759,PHILLIPS PUBLIC LIBRARY,,PO BOX 0 96 MAIN ST,PHILLIPS,ME,04966-0000,0,3,3,2000,199811,1,15,61000000,1,1,201712,4,3,1,0,12,406701,70650,50251,B70Z,
237293409,PATTEN LUMBERMENS MUSEUM INC,% KENNETH PERKINS,61 SHIN POND,PATTEN,ME,04765-0000,0,3,3,1200,201407,1,15,60000000,1,1,201712,4,3,1,0,12,405706,68970,63239,A50,
10372086,ST FRANCIS COMMUNITY,,PO BOX 44,EAST ORLAND,ME,04431-0044,0,3,3,1000,198104,1,15,0,5,1,201712,4,3,1,0,12,404037,67700,38133,,
10497587,OASIS HEALTH NETWORK INC,% ANITA RUFF,66 BARIBEAU DRIVE,BRUNSWICK,ME,04011-3230,0,3,3,1000,199601,1,15,994154560,1,1,201806,4,4,1,0,6,403932,319244,319244,E70,SNYDER ERVIN D
10413112,FRATERNAL ORDER OF EAGLES,% WORTHY SECRETARY,PO BOX 1138,GRAY,ME,04039-1138,102,8,9,1000,199108,2,0,260000000,5,1,201805,4,4,1,0,5,403657,433053,433053,,4131 AERIE
10416974,FRANNIE PEABODY CENTER INC,,30 DANFORTH ST STE 311,PORTLAND,ME,04101-4574,0,3,3,2000,198709,1,15,123994000,1,1,201712,4,6,1,0,12,403336,2118379,2096781,,
10378369,BIDDEFORD FOOD PANTRY,% DONALD R BISSON,162 ELM ST,BIDDEFORD,ME,04005-2349,0,3,3,1000,201110,1,15,998000000,1,1,201805,4,4,1,0,5,403202,224200,224200,P60,
10533868,EATON STREET APARTMENTS,% WCARC,PO BOX 84,MACHIAS,ME,04654-0084,0,3,3,1000,200008,1,15,0,1,1,201806,4,4,1,0,6,402722,122003,122003,L99,
237363470,GRAY SENIOR HOUSING INC,,307 CUMBERLAND AVE,PORTLAND,ME,04101-4920,0,3,3,1000,197501,1,16,398575000,1,1,201712,4,4,1,0,12,401550,185440,185440,,
10435893,BIDDEFORD POOL COMMUNITY CLUB,,PO BOX 247,BIDDEFORD PL,ME,04006-0247,0,3,3,1000,199211,1,16,296297000,1,1,201706,4,3,2,0,6,400985,47350,36759,N50Z,
10265292,KENNEBUNK KENNEBUNKPORT CHAMBER OF COMMERCE,,PO BOX 740,KENNEBUNK,ME,04043-0740,0,6,3,3000,199101,2,0,200000000,1,1,201709,4,4,1,0,9,400506,493000,458693,,
912147998,SACO FOOD PANTRY INC,% MARY L TUCKER,25 ROSEWOOD DR,SACO,ME,04072-3165,0,3,3,1000,200212,1,15,0,1,1,201804,4,4,1,0,4,399976,155039,155039,K31,
10369722,WAWENOCK COUNTRY CLUB,,PO BOX 766,DAMARISCOTTA,ME,04543-0766,0,3,3,1000,198308,1,16,280000000,1,1,201712,4,4,1,0,12,399740,365772,336989,N51Z,
451622247,POINTS NORTH INSTITUTE,% BENJAMIN FOWLIE,PO BOX 836,CAMDEN,ME,04843-0836,0,3,3,1000,201106,1,16,0,1,1,201712,4,5,1,0,12,399513,645052,602152,A31,
16014549,HENRY PARSONS TRUST,% SMVNA,46 PARSONS BEACH RD,KENNEBUNK,ME,04043-7433,0,3,3,1000,200005,1,17,0,2,1,201712,4,3,1,0,12,398199,97775,3835,T30,
10457499,ST MARTIN DE PORRES RESIDENCE INC,% IRENEE RICHARD,PO BOX 7227,LEWISTON,ME,04243-7227,0,3,3,1000,199103,1,15,399000000,1,1,201812,4,4,1,0,12,398101,201986,201986,L99Z,
137125482,HOYT FUND,% MARSHALL M GREEN,405 WESTERN AVENUE 254,SOUTH PORTLAND,ME,04106-1705,0,3,3,1000,199802,0,4,0,2,1,201712,4,3,0,1,12,397982,55801,,,
202889812,COUNCIL FOR DISABILITY AWARENESS,% BERRY TALBOR ROYER,6 FUNDY RD,FALMOUTH,ME,04105-1779,0,6,3,2000,200604,2,0,0,1,1,201805,4,4,1,0,5,396484,414972,414197,S41,
550787720,SAFE HAVEN HUMANE SOCIETY,,PO BOX 91,WELLS,ME,04090-0091,0,3,3,2000,200402,1,15,0,1,1,201712,4,4,1,0,12,396213,286209,189582,D20,
16048483,ANSON ACADEMY ASSOCIATION,,PO BOX 416,NORTH ANSON,ME,04958-0416,0,3,3,1000,198807,1,17,602000000,1,1,201712,4,3,1,0,12,396105,86678,40860,,
16018745,SANFORD AND SPRINGVALE FISH & GAME PROTECTIVE ASSN INC,% SHERRY MARINER,PO BOX 788,SANFORD,ME,04073-0788,0,4,3,1000,195304,2,0,350602319,5,1,201812,4,4,1,0,12,395982,102117,100491,,
10513496,SOUTHPORT JUNIOR YACHT CLUB SAILING FOUNDATION,% TREASURER,PO BOX 68,SOUTHPORT,ME,04576-0068,0,3,3,1200,199802,1,15,995059000,1,1,201712,4,4,1,0,12,394996,148535,135040,N50,
10191550,NORTHERN MAINE FAIR ASSOCIATION,,PO BOX 804,PRESQUE ISLE,ME,04769-0804,0,3,3,1000,199501,1,16,995065000,1,1,201710,4,5,1,0,10,394003,700395,599068,N52,
270363459,BANGOR AREA RECOVERY NETWORK INC,% JENNIFER MORIN,C/O REANNA PELKEY 142 CENTER STREET,BREWER,ME,04412-0000,0,3,3,1000,201004,1,15,0,1,1,201810,4,4,1,0,10,393856,148789,148789,B90,THE BARN
133341224,SUMMER CAMP INC,,8 CHURCH ST,BRIDGTON,ME,04009-1150,0,3,3,1000,198609,1,15,325000000,1,1,201809,4,5,1,0,9,393698,742402,630387,,
10095329,IMPROVED ORDER OF REDMEN OF MAINE,,20A VIVIAN VERRILL RD,NEW GLOUCESTR,ME,04260-3257,280,10,6,1000,194101,1,0,279265000,5,1,201712,4,4,1,0,12,393595,103223,37407,,GREAT COUNCIL
