Index,Name,Type,Link,Full URL
10,MAINE-LY SNACKS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19940332%2BD&sa=D&ust=1569253417328000&usg=AFQjCNFvLYDrhdQEYKKuC308tLhi1QETEg
11,"MAINE-LY SPORTS MAGAZINE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19850502%2BD&sa=D&ust=1569253417329000&usg=AFQjCNEK3zhVqzxbX5RuUCd8ar-YvKr6MQ
12,MAINE-LY SPORTS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19850049%2BM&sa=D&ust=1569253417329000&usg=AFQjCNENK63a9d-Qxh77M6i2Zn2Pc8fduA
13,"MAINE-LY SUBWAY, INC.",FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20022484%2BD&sa=D&ust=1569253417329000&usg=AFQjCNGdasGARHTxxxmpAv6e6RAxriBuZg
14,MAINELY SALADS L.L.C.,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20143422DC&sa=D&ust=1569253417330000&usg=AFQjCNHnHQto8pKs-vupF18630NG7wMn4Q
15,"MAINELY SALES, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19862205%2BD&sa=D&ust=1569253417330000&usg=AFQjCNF6o7T5iaAbgfw4VOyFQw2OHCFH8Q
16,MAINELY SANDWICHES,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20052518%2BD&sa=D&ust=1569253417331000&usg=AFQjCNGtl_VTIdD6sYhGwa7FCj-mzUpsAg
17,"MAINELY SCOOTERS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20113176DC&sa=D&ust=1569253417331000&usg=AFQjCNHyzhX-ruHoeeUnkrdE6XvePw9XAg
18,MAINELY SCRUBS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19981762%2BD&sa=D&ust=1569253417332000&usg=AFQjCNGqmIwaE5ex3WXAkMZXZ4YZAVSW1Q
19,MAINELY SCUBA & RECREATION,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20050198%2BD&sa=D&ust=1569253417332000&usg=AFQjCNGrcG2KKXyYGISjYlXRJdrA3DgVJQ
20,"MAINELY SEAFOOD OF ENFIELD, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20073413DC&sa=D&ust=1569253417333000&usg=AFQjCNEXt1Zal64plpZVGXkIYjEkmtMtHw
21,MAINELY SEAWEED LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20183449DC&sa=D&ust=1569253417333000&usg=AFQjCNEO3JsoRPsgnJ0y3QycqBsx0Hc-nA
22,"MAINELY SENSORS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20030909DC&sa=D&ust=1569253417334000&usg=AFQjCNGXkU3o4DYBoJgJtMlQYNMWxYTC1Q
23,"MAINELY SERVICE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20151171%2BD&sa=D&ust=1569253417334000&usg=AFQjCNFNdZZZWDTCKXgFNF2DwecXpYiN4g
24,MAINELY SEWING MACHINES,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19990822%2BD&sa=D&ust=1569253417335000&usg=AFQjCNEtFiwt5FDGfDgDBvu3b_An26EFDg
25,MAINELY SEWING,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20012647%2BD&sa=D&ust=1569253417335000&usg=AFQjCNFSv2F1ANDJZzp8c5ckof5T6Aim3Q
26,MAINELY SHADES & LIGHTING,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19942513%2BD&sa=D&ust=1569253417335000&usg=AFQjCNGvBHoyj1mKtzXa1bkEsXZBGnb2qg
27,"MAINELY SHADES, INC.",FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19841000%2BD&sa=D&ust=1569253417336000&usg=AFQjCNGFFE4tixcbEfwURP070oXsazNlkA
28,MAINELY SHADES,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19820147%2BM&sa=D&ust=1569253417336000&usg=AFQjCNHlfyGTo86aQ1vTSDvgLwnnXtHKfA
29,"MAINELY SHEDS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20163901DC&sa=D&ust=1569253417337000&usg=AFQjCNHXJLXlkyZp1xPp9YgBpIitrvJEOA
30,"MAINELY SIMPLE, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20102132DC&sa=D&ust=1569253417337000&usg=AFQjCNFkJye_Q5ZKklJlCwK2JRaDLS6d3w
31,MAINELY SIPS,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20122872DC&sa=D&ust=1569253417337000&usg=AFQjCNFF6k0RPdR_PUt8BxdZNWY45eajDQ
32,MAINELY SISTERS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19970518%2BD&sa=D&ust=1569253417338000&usg=AFQjCNHsJ3avvdSlFv5sal8V96GgXJSGjQ
33,MAINELY SKI AND RIDE LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20152451DC&sa=D&ust=1569253417338000&usg=AFQjCNEUmP0xG2VGgAWu_RjlhASbUZuPYg
34,"MAINELY SOFTWARE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19910266%2BD&sa=D&ust=1569253417339000&usg=AFQjCNESheZ7D9dvS7fwTQ6v7N__9IcZBA
35,"MAINELY SOILS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20190153DC&sa=D&ust=1569253417339000&usg=AFQjCNG2QrezgEoDFdhbT2oULer9NhQw9g
36,MAINELY SOLUTIONS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20040270%2BM&sa=D&ust=1569253417340000&usg=AFQjCNF5r4sfFhrPn3UJ1EHpN7S_TDmYFA
37,MAINELY SPAS,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19941060%2BD&sa=D&ust=1569253417340000&usg=AFQjCNFu-B9mY9kbfO7ir-0JiHLpKVIAEQ
38,MAINELY SPEAKING LLC.,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20121243DC&sa=D&ust=1569253417340000&usg=AFQjCNFaJ8BuHjpLqEY9fq9p1_jFq6oihQ
39,"MAINELY SPUDS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19992315%2BD&sa=D&ust=1569253417341000&usg=AFQjCNGk09oB5eF9di2gFXSS7qY1EPfv4w
40,"MAINELY STAINLESS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19872206%2BD&sa=D&ust=1569253417341000&usg=AFQjCNGkvmEt2m7OPdzpdDUBnMDT7aDRyw
41,MAINELY STONE,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19981886%2BD&sa=D&ust=1569253417342000&usg=AFQjCNEGe0NFigES3WijnpnNlNf5ANCEhw
42,"MAINELY STOVES & FUEL YARD, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20091421DC&sa=D&ust=1569253417342000&usg=AFQjCNEHOJjIpso84P426B2SFhU-3gqPcQ
43,"MAINELY SUBS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19932141%2BD&sa=D&ust=1569253417343000&usg=AFQjCNHt1gVYEsxsyMhzVfaVREeAqtfSjg
44,MAINELY SUCCULENTS LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20186424DC&sa=D&ust=1569253417343000&usg=AFQjCNGDaCBaZAT1HpEwdbRmRB8B2ZazDw
45,"MAINELY SUNROOMS & PARK MODEL SERVICES, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20150693%2BD&sa=D&ust=1569253417344000&usg=AFQjCNGwYO-SBQ-rF1AA_66S0R3_g_dgkQ
46,"MAINELY SUPPLEMENTS, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20011019DC&sa=D&ust=1569253417344000&usg=AFQjCNGTCFqdME0FH0xph1ftP8NcMeoElg
47,"MAINELY SURGICAL, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20172705DC&sa=D&ust=1569253417345000&usg=AFQjCNHpYgHdpuhzKH9lVr22SmiWgYZjyg
48,"MAINELY SWEET WATER, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19970291%2BF&sa=D&ust=1569253417345000&usg=AFQjCNGbV5aZH8KJB7nDkyhd4uXhhuTJBA
49,"MAINELYSEO, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20112607DC&sa=D&ust=1569253417345000&usg=AFQjCNHYkapCEp4g-avm-8Ys8uHzaI8egw
1,MAINE-LY TACTICAL & UNIFORM LLC,FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20142120DC&sa=D&ust=1569253417346000&usg=AFQjCNGVOl8fsviFfetEMRsjj4H_DoxUlw
2,MAINE-LY TACTICAL & UNIFORM,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20160369%2BF&sa=D&ust=1569253417346000&usg=AFQjCNE2nPNHt2FY_A4JVshDUOoHGGto7A
3,"MAINE-LY TIED & TREASURES, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20122250DC&sa=D&ust=1569253417347000&usg=AFQjCNGo7oi8qImSQWXLVxxuC2FD3xkueg
4,"MAINE-LY TITLES, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20061991%2BD&sa=D&ust=1569253417347000&usg=AFQjCNGyDKLTIBR95cOWxTYqHClzII65kg
5,MAINE-LY TONER,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19980144%2BM&sa=D&ust=1569253417348000&usg=AFQjCNFb5WzNnhyqyzFJOA2e3Is80TeyRQ
6,MAINE-LY TOOLS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19890118%2BM&sa=D&ust=1569253417348000&usg=AFQjCNHv5Hgo9s-MFv9sJ3z5Pd4y0B5vqg
7,MAINE-LY TREES INC.,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19901404%2BD&sa=D&ust=1569253417349000&usg=AFQjCNHqc05rI4yeWJvSlwUbQr2_7uBDHg
8,"MAINELY TECH, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20020715%2BD&sa=D&ust=1569253417349000&usg=AFQjCNGWYu6nnKUprDLibAKZpyCRGLJP8g
9,MAINELY TECHNOLOGY SERVICES,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20080251DC&sa=D&ust=1569253417349000&usg=AFQjCNH9utP8yf6sJm1fd6cIwO8qnXMDuQ
10,"MAINELY TEMPS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19910741%2BD&sa=D&ust=1569253417350000&usg=AFQjCNGM_kFrTzVVKiw9hw6sLFCx-MuCCw
11,MAINELY THERAPY,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19931869%2BD&sa=D&ust=1569253417350000&usg=AFQjCNESSPjsC7y9JTp1A8wd2ySS9l5meQ
12,"MAINELY TICKETS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20051600%2BD&sa=D&ust=1569253417351000&usg=AFQjCNG6AI1qOAsFW8Vhn_o82ygcmQ9FUQ
13,"MAINELY TICKS FRANCHISE DEVELOPMENT, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20180596%2BD&sa=D&ust=1569253417351000&usg=AFQjCNGwMVj10hldQNqYd7_IXEuya6ZrBg
14,"MAINELY TICKS, INC.",FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20050575%2BD&sa=D&ust=1569253417352000&usg=AFQjCNGXXwivkVabzUK0QMnvN_sKjSvO1g
15,MAINELY TIDAL PEBBLE ART LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20196903DC&sa=D&ust=1569253417352000&usg=AFQjCNFDh2gsm9dPYid5WNH6sue1EyC_xA
16,"MAINELY TILE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19980166%2BD&sa=D&ust=1569253417353000&usg=AFQjCNFCfBMjAKNIXC3K5UaCX6FQy0YV8g
17,"MAINELY TIN-NOCKING, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20022154%2BD&sa=D&ust=1569253417354000&usg=AFQjCNHwnTNAtvdsDtvL1A2ATEF6YLJ8fA
18,"MAINELY TITLE ABSTRACTS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19840888%2BD&sa=D&ust=1569253417355000&usg=AFQjCNGmuqcoD7C28FPCeembbIjEauT0VQ
19,"MAINELY TOURS & GIFTS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19962120%2BD&sa=D&ust=1569253417356000&usg=AFQjCNE5frMEiW6AxcnTn9tIrXqx-MkHZQ
20,MAINELY TOURS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19950318%2BM&sa=D&ust=1569253417356000&usg=AFQjCNFxsjO4MK0EfCRdknc1nRbeGsCEyA
21,"MAINELY TOWING, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19980486DC&sa=D&ust=1569253417356000&usg=AFQjCNFDH66EdCH73Zqu8IIZY8yi1Zw0gA
22,"MAINELY TRACTORS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20010719%2BD&sa=D&ust=1569253417357000&usg=AFQjCNH0guJEzW6zU_Ex0JMrentgrFBcBw
23,"MAINELY TRADING, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20176174DC&sa=D&ust=1569253417357000&usg=AFQjCNEOM6OdHx6WQEbXGAxXnDIBCBGafw
24,"MAINELY TRUCKING, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20043157DC&sa=D&ust=1569253417358000&usg=AFQjCNEbgi0BJjyNHbQnKu4jN4GccXNjxw
25,MAINELY TRUSSES-CANCELLED,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19941616%2BD&sa=D&ust=1569253417358000&usg=AFQjCNGt9GxTWB6mzZp0XqP0GRZT_tK4WA
26,MAINELY TRUSSES,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19891066%2BD&sa=D&ust=1569253417359000&usg=AFQjCNFb_S381rwF36GM_xzLlCOtViMLsg
27,MAINELY TUBS,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19941060%2BD&sa=D&ust=1569253417359000&usg=AFQjCNGjZfGCl8ULm_OeO52NO9waeIx1ug
28,MAINELY TUBS,FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19862619%2BD&sa=D&ust=1569253417359000&usg=AFQjCNFYnWPFz1AnaON9ERND-9X1PLVSPw
29,MAINELY TUBS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19870037%2BM&sa=D&ust=1569253417360000&usg=AFQjCNGY9BhbKuiM8QsQ0wMjzxGO2knatg
30,MAINELY TURF LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20164651DC&sa=D&ust=1569253417360000&usg=AFQjCNHmH0mUvMyF4FtEH1VslnKlTprfKA
31,MAINELY TURNING,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20040669%2BD&sa=D&ust=1569253417361000&usg=AFQjCNHn3BWn49cTLza94OfZfpmzHz-seQ
32,MAINELY TUXEDOS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19961706%2BD&sa=D&ust=1569253417361000&usg=AFQjCNFHnL_PJ7ZCxFZue0487xL3wJJKvg
1,"MAINELY U-NIFORMS BY KIMBERLY MARLENE, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20150954DC&sa=D&ust=1569253417362000&usg=AFQjCNGDnfrrRgnBn2-cS6fAoSEyluZnmQ
2,MAINELY UNIFORMS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20091155%2BD&sa=D&ust=1569253417362000&usg=AFQjCNHTWR8hMTwJcG8vCnZa1oCJ9HyFuA
3,"MAINELY URNS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20041254%2BD&sa=D&ust=1569253417363000&usg=AFQjCNF9NpXYoN7-X9Nl8UxeMiDHFU-Wew
1,MAINE-LY VACATION PROPERTIES,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19980025%2BD&sa=D&ust=1569253417363000&usg=AFQjCNGvTGcpmZVV1ZwSjfT9TwsYZKxiiQ
2,MAINELY VAPES LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20165724DC&sa=D&ust=1569253417363000&usg=AFQjCNFinGZBlByTKAVI47U9xqtp8klM2g
3,MAINELY VIDEOS,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20021961%2BD&sa=D&ust=1569253417364000&usg=AFQjCNFtkfaon7eD53bNst7jjlJI0yG6XA
4,"MAINELY VINYL, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19892571%2BD&sa=D&ust=1569253417364000&usg=AFQjCNErJGwrJWx9BJJqqNfugXZL1nUiXg
1,"MAINE-LY WASTE SERVICES, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19881702%2BD&sa=D&ust=1569253417365000&usg=AFQjCNEC7gft9Q9BXROmBWhwFyQMVll_PA
2,MAINE-LY WASTE SERVICES,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D19880048%2BM&sa=D&ust=1569253417365000&usg=AFQjCNHtQhLUkQp0HPbz6sfz4OiVtQ0CpA
3,MAINE-LY WOODWORKING,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20000349%2BM&sa=D&ust=1569253417366000&usg=AFQjCNHQu9khEu10fHm4TiuSUej_5oBU6Q
4,"MAINELY WALKING TOURS, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19930590%2BD&sa=D&ust=1569253417366000&usg=AFQjCNHUUeaV0j5J-qiGESJ9EJNLSmdGIw
5,"MAINELY WATER, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20170895DC&sa=D&ust=1569253417367000&usg=AFQjCNEMNAAEYt4G66gu354-yqLDz16bjg
6,MAINELY WEB -CANCELLED,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20193103DC&sa=D&ust=1569253417367000&usg=AFQjCNH9SRxyuMAjbsE15cVdX-GBiVWOiw
7,"MAINELY WEB, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20040416DC&sa=D&ust=1569253417368000&usg=AFQjCNHIzTWKQXtmizxnHwrIMrVKBiUtBg
8,"MAINELY WEBS, LLC",FORMER,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20193103DC&sa=D&ust=1569253417368000&usg=AFQjCNE4gSRdcKvVvX61CYrWi3eNssvnTw
9,MAINELY WEDDING CAKES LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20165894DC&sa=D&ust=1569253417369000&usg=AFQjCNHv2LsLFS3ihBJpyVNqBth_NTDlPQ
10,"MAINELY WEDDING PHOTOGRAPHY, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20183196DC&sa=D&ust=1569253417369000&usg=AFQjCNEdFNdGNfNXx5CSGpmKwKsYPjmNcA
11,"MAINELY WILDERNESS, CORP.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20200139%2BD&sa=D&ust=1569253417370000&usg=AFQjCNHJYv2m126dnu8RvcKb-iyWW60c-w
12,MAINELY WINTERPORT LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20154755DC&sa=D&ust=1569253417370000&usg=AFQjCNEAO57727A2Hz1XSCd5CgYHVWs-3g
13,"MAINELY WIRED, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20062439DC&sa=D&ust=1569253417371000&usg=AFQjCNEUV_SWj60tmEJR1BfJSdm5v1m7-g
14,MAINELY WIRED,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20081796DC&sa=D&ust=1569253417371000&usg=AFQjCNHH84A0TlvM-8QW8UYabPRAbNG90A
15,MAINELY WIRELESS REPAIR,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20030583%2BD&sa=D&ust=1569253417372000&usg=AFQjCNGKfUhzDDPrn3y9yY0aF7N7AtSzHg
16,"MAINELY WIRELESS SALES & SERVICE, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20042811%2BD&sa=D&ust=1569253417372000&usg=AFQjCNHhWgFtHEjskEsgoMem12SyqYEJlw
17,MAINELY WOOD,ASSUMED,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19850228ND&sa=D&ust=1569253417373000&usg=AFQjCNG-q39BHX5TJxDQqLcDuauvWYtfeA
18,MAINELY WORDS,MARK,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?MarkSumm%3D20080087%2BM&sa=D&ust=1569253417373000&usg=AFQjCNEVW2uGN9eovW5vYKaW-5ZOtx-y2Q
19,"MAINELY WRAPS - PORTLAND, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20144437DC&sa=D&ust=1569253417373000&usg=AFQjCNHZeKeqQTN6gLNvFIC0XnEB-HRgxQ
20,"MAINELY WRAPS - SCARBOROUGH, LLC",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20144438DC&sa=D&ust=1569253417374000&usg=AFQjCNFZBEOPYCtQfXLkYblnQwFH0axRdg
21,"PARDUE'S MAINE-LY WOOD, INC.",LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D19901713%2BD&sa=D&ust=1569253417375000&usg=AFQjCNHkryDk3thQp5Nb4uFVZX8t7yx-gg
1,MAINELY YARD CARE LLC,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20196691DC&sa=D&ust=1569253417375000&usg=AFQjCNFZnYVvtJjLuvDQLKYZuPWjtMqNgQ
2,MAINELY YARD CARE,LEGAL,Information Summary,https://www.google.com/url?q=https://icrs.informe.org/nei-sos-icrs/ICRS?CorpSumm%3D20190007GP&sa=D&ust=1569253417376000&usg=AFQjCNG3MzAgbrceNMkVHODUlX-Qb3hvTQ
