,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,area_title,industry_title
460,38000,3,511110,58,0,2010,A,N,1,0,0,0,0,0,0,N,343.75,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,North Dakota,NAICS 511110 Newspaper publishers
461,38000,5,511110,58,0,2010,A,,73,1230,37703974,24371477,135177,590,30658,,2.95,1.74,1.51,1.77,0.72,0.87,0.87,,-1,-1.4,-60,-4.7,-179948,-0.5,-276684,-1.1,82323,155.8,25,4.4,1281,4.4,North Dakota,NAICS 511110 Newspaper publishers
462,39000,5,511110,58,0,2010,A,,291,10648,459486303,101726275,2315938,830,43152,,1.08,1.1,1.23,1.09,0.78,1.12,1.12,,-3,-1.0,-927,-8.0,-30261842,-6.2,-10230452,-9.1,356270,18.2,16,2.0,841,2.0,Ohio,NAICS 511110 Newspaper publishers
463,40000,5,511110,58,0,2010,A,,166,3299,113987691,48216087,475394,665,34557,,1.72,1.12,1.1,1.07,1.08,0.98,0.98,,-1,-0.6,-144,-4.2,-5383093,-4.5,19792,0.0,99370,26.4,-2,-0.3,-119,-0.3,Oklahoma,NAICS 511110 Newspaper publishers
464,41000,5,511110,58,0,2010,A,,120,3173,120820812,83628600,2335856,732,38078,,1.0,1.0,0.99,1.12,1.14,0.99,0.99,,3,2.6,-216,-6.4,-14793137,-10.9,-5072526,-5.7,795655,51.7,-37,-4.8,-1934,-4.8,Oregon,NAICS 511110 Newspaper publishers
465,42000,5,511110,58,0,2010,A,,319,14876,582373954,124899571,7251891,753,39149,,0.99,1.38,1.28,1.34,1.39,0.93,0.93,,-5,-1.5,-514,-3.3,-36554760,-5.9,-8606518,-6.4,2011453,38.4,-20,-2.6,-1067,-2.7,Pennsylvania,NAICS 511110 Newspaper publishers
466,44000,5,511110,58,0,2010,A,,39,1044,48352942,19068137,402223,891,46330,,1.18,1.18,1.33,1.3,0.75,1.12,1.12,,-1,-2.5,-65,-5.9,-3170269,-6.2,-1372584,-6.7,-11062,-2.7,-3,-0.3,-150,-0.3,Rhode Island,NAICS 511110 Newspaper publishers
467,45000,5,511110,58,0,2010,A,,104,3090,112635655,23993791,366082,701,36452,,0.99,0.89,0.94,0.84,0.56,1.05,1.05,,2,2.0,-372,-10.7,-19182193,-14.6,-3058619,-11.3,-9900,-2.6,-31,-4.2,-1620,-4.3,South Carolina,NAICS 511110 Newspaper publishers
468,46000,5,511110,58,0,2010,A,,94,1337,34212584,12873100,240429,492,25587,,3.22,1.74,1.4,1.69,1.39,0.81,0.81,,1,1.1,-69,-4.9,-1159398,-3.3,-94978,-0.7,170537,244.0,8,1.7,435,1.7,South Dakota,NAICS 511110 Newspaper publishers
469,47000,5,511110,58,0,2010,A,,179,5356,194270613,50914209,1222342,698,36273,,1.36,1.06,1.0,0.98,0.73,0.95,0.95,,0,0.0,-343,-6.0,-5559639,-2.8,-1306810,-2.5,71225,6.2,24,3.6,1211,3.5,Tennessee,NAICS 511110 Newspaper publishers
470,48000,5,511110,58,0,2010,A,,544,13791,611356518,134998267,5973589,852,44329,,1.0,0.69,0.7,0.63,1.0,1.02,1.02,,-24,-4.2,-1448,-9.5,-65693080,-9.7,-17220039,-11.3,3581298,149.7,-2,-0.2,-101,-0.2,Texas,NAICS 511110 Newspaper publishers
471,49000,5,511110,58,0,2010,A,,45,1968,72041717,46600933,317486,704,36613,,0.57,0.87,0.87,0.93,0.86,1.01,1.01,,-1,-2.2,-130,-6.2,-1425474,-1.9,-1730369,-3.6,106511,50.5,30,4.5,1587,4.5,Utah,NAICS 511110 Newspaper publishers
472,50000,5,511110,58,0,2010,A,,47,903,26671878,8659294,332355,568,29545,,2.05,1.56,1.27,1.55,1.72,0.81,0.81,,-1,-2.1,-40,-4.2,-782174,-2.8,926389,12.0,55459,20.0,8,1.4,429,1.5,Vermont,NAICS 511110 Newspaper publishers
473,51000,5,511110,58,0,2010,A,,202,7294,321827295,61120824,1239532,848,44120,,0.93,1.04,1.01,0.95,0.95,0.96,0.96,,-13,-6.0,-530,-6.8,-11762217,-3.5,-4121344,-6.3,653277,111.4,28,3.4,1482,3.5,Virginia,NAICS 511110 Newspaper publishers
474,53000,5,511110,58,0,2010,A,,162,4980,191570462,142439630,3311883,740,38467,,0.74,0.9,0.77,0.96,0.99,0.86,0.86,,-5,-3.0,-433,-8.0,-26667036,-12.2,-15065678,-9.6,1637561,97.8,-35,-4.5,-1849,-4.6,Washington,NAICS 511110 Newspaper publishers
475,54000,5,511110,58,0,2010,A,,74,2061,67871624,24468058,398458,633,32930,,1.62,1.51,1.43,1.52,0.84,0.95,0.95,,-3,-3.9,-125,-5.7,-2117279,-3.0,-1137319,-4.4,-17420,-4.2,17,2.8,919,2.9,West Virginia,NAICS 511110 Newspaper publishers
476,55000,5,511110,58,0,2010,A,,213,6262,194176072,70664261,2085108,596,31009,,1.45,1.2,1.01,1.15,0.95,0.84,0.84,,1,0.5,-801,-11.3,-22486238,-10.4,-8072990,-10.3,876240,72.5,6,1.0,331,1.1,Wisconsin,NAICS 511110 Newspaper publishers
477,56000,5,511110,58,0,2010,A,,47,955,25968352,17513191,349244,523,27194,,1.99,1.78,1.25,1.65,1.39,0.7,0.7,,0,0.0,-32,-3.2,-917688,-3.4,217479,1.3,196563,128.7,-1,-0.2,-48,-0.2,Wyoming,NAICS 511110 Newspaper publishers
478,72000,5,511110,58,0,2010,A,,14,1801,68918640,12105714,307345,736,38278,,0.3,0.98,1.53,0.97,0.76,1.56,1.56,,-1,-6.7,-343,-16.0,-14064731,-16.9,-4035637,-25.0,-81500,-21.0,-8,-1.1,-422,-1.1,Puerto Rico,NAICS 511110 Newspaper publishers
479,1000,5,511110,58,0,2009,A,,139,3551,140936023,30538335,301309,763,39694,,1.21,0.9,0.97,0.84,0.67,1.07,1.07,,-3,-2.1,-394,-10.0,-9555328,-6.3,-2336437,-7.1,26945,9.8,29,4.0,1551,4.1,Alabama,NAICS 511110 Newspaper publishers
480,2000,5,511110,58,0,2009,A,,36,727,26905443,21077620,351805,712,37034,,1.74,1.08,0.9,1.17,1.28,0.83,0.83,,-3,-7.7,-190,-20.7,-5290698,-16.4,-2479369,-10.5,-71296,-16.9,37,5.5,1924,5.5,Alaska,NAICS 511110 Newspaper publishers
481,4000,5,511110,58,0,2009,A,,108,4409,183281102,34956568,230040,799,41573,,0.74,0.86,0.88,0.77,0.46,1.03,1.03,,-8,-6.9,-965,-18.0,-46689008,-20.3,-7551258,-17.8,-23293,-9.2,-24,-2.9,-1218,-2.8,Arizona,NAICS 511110 Newspaper publishers
482,5000,5,511110,58,0,2009,A,,113,3065,86097164,30769565,483788,540,28094,,1.35,1.26,1.05,1.13,0.84,0.83,0.84,,-3,-2.6,-278,-8.3,-7357693,-7.9,-3695902,-10.7,59270,14.0,2,0.4,139,0.5,Arkansas,NAICS 511110 Newspaper publishers
483,6000,5,511110,58,0,2009,A,,656,20142,1039012099,158654238,7411457,992,51584,,0.5,0.64,0.68,0.59,0.8,1.06,1.06,,-40,-5.7,-4842,-19.4,-191653821,-15.6,-36344245,-18.6,-399666,-5.1,45,4.8,2326,4.7,California,NAICS 511110 Newspaper publishers
484,8000,5,511110,58,0,2009,A,,182,4929,209615318,57805222,741605,818,42529,,1.06,1.04,1.0,0.98,0.95,0.96,0.96,,-4,-2.2,-922,-15.8,-43568509,-17.2,-8015531,-12.2,15425,2.1,-14,-1.7,-744,-1.7,Colorado,NAICS 511110 Newspaper publishers
485,9000,5,511110,58,0,2009,A,,99,3851,164743728,60318496,1782933,823,42775,,0.9,1.11,0.87,1.14,1.32,0.79,0.79,,-1,-1.0,-826,-17.7,-32026661,-16.3,-11565875,-16.1,185104,11.6,14,1.7,703,1.7,Connecticut,NAICS 511110 Newspaper publishers
486,10000,5,511110,58,0,2009,A,,16,778,31668654,8746074,142867,783,40701,,0.56,0.9,0.81,0.88,0.85,0.9,0.9,,-2,-11.1,-212,-21.4,-6056555,-16.1,-2870237,-24.7,-26370,-15.6,50,6.8,2604,6.8,Delaware,NAICS 511110 Newspaper publishers
487,12000,5,511110,58,0,2009,A,,367,13991,639290832,114298616,2135863,879,45694,,0.63,0.91,1.07,0.84,1.22,1.18,1.18,,-38,-9.4,-3597,-20.5,-170987325,-21.1,-30073605,-20.8,328018,18.1,-7,-0.8,-376,-0.8,Florida,NAICS 511110 Newspaper publishers
488,13000,5,511110,58,0,2009,A,,240,9597,404461109,90131543,805210,810,42143,,0.91,1.18,1.23,1.09,0.71,1.04,1.04,,-15,-5.9,-2424,-20.2,-79876090,-16.5,-21525512,-19.3,-173545,-17.7,35,4.5,1852,4.6,Georgia,NAICS 511110 Newspaper publishers
489,15000,5,511110,58,0,2009,A,,29,1437,69649761,19643778,9968,932,48474,,0.76,1.13,1.41,1.19,0.1,1.24,1.24,,0,0.0,-185,-11.4,-12026472,-14.7,-2827874,-12.6,-28725,-74.2,-36,-3.7,-1884,-3.7,Hawaii,NAICS 511110 Newspaper publishers
490,16000,5,511110,58,0,2009,A,,67,1567,51711711,38296237,331198,635,32999,,1.23,1.19,1.22,1.25,0.99,1.03,1.03,,2,3.1,-250,-13.8,-7258131,-12.3,-3815925,-9.1,132127,66.4,11,1.8,546,1.7,Idaho,NAICS 511110 Newspaper publishers
491,17000,5,511110,58,0,2009,A,,397,11917,514981734,164243258,3826815,831,43213,,1.09,1.0,0.95,1.05,1.21,0.95,0.95,,-4,-1.0,-1648,-12.1,-110289083,-17.6,-5879090,-3.5,-153729,-3.9,-55,-6.2,-2883,-6.3,Illinois,NAICS 511110 Newspaper publishers
492,18000,5,511110,58,0,2009,A,,180,6658,216630295,50010746,944471,626,32537,,1.15,1.15,1.03,1.04,0.9,0.9,0.9,,-3,-1.6,-1005,-13.1,-37128200,-14.6,-7760523,-13.4,-119202,-11.2,-11,-1.7,-577,-1.7,Indiana,NAICS 511110 Newspaper publishers
493,19000,5,511110,58,0,2009,A,,264,4822,140876172,88371418,815815,562,29214,,2.87,1.55,1.3,1.44,1.06,0.83,0.83,,-2,-0.8,-604,-11.1,-19976413,-12.4,-7784189,-8.1,-31256,-3.7,-8,-1.4,-429,-1.4,Iowa,NAICS 511110 Newspaper publishers
494,20000,5,511110,58,0,2009,A,,153,2847,76961117,22729141,310355,520,27029,,1.79,1.01,0.76,0.55,0.66,0.75,0.75,,-10,-6.1,-468,-14.1,-16399331,-17.6,-4605823,-16.8,-24293,-7.3,-22,-4.1,-1137,-4.0,Kansas,NAICS 511110 Newspaper publishers
495,21000,5,511110,58,0,2009,A,,171,4330,134096434,36958144,739581,596,30967,,1.62,1.18,1.02,1.08,0.85,0.86,0.86,,-10,-5.5,-681,-13.6,-21369294,-13.7,-5491880,-12.9,115739,18.6,-1,-0.2,-56,-0.2,Kentucky,NAICS 511110 Newspaper publishers
496,22000,5,511110,58,0,2009,A,,123,3281,126091340,26096825,146807,739,38436,,1.01,0.83,0.83,0.75,0.36,1.0,1.0,,1,0.8,-426,-11.5,-19907662,-13.6,-1934245,-6.9,-12021,-7.6,-18,-2.4,-950,-2.4,Louisiana,NAICS 511110 Newspaper publishers
497,23000,5,511110,58,0,2009,A,,85,1912,60633185,26808601,278688,610,31706,,1.74,1.53,1.41,1.83,1.44,0.92,0.92,,-2,-2.3,-247,-11.4,-9956162,-14.1,1194955,4.7,39057,16.3,-19,-3.0,-989,-3.0,Maine,NAICS 511110 Newspaper publishers
498,24000,5,511110,58,0,2009,A,,127,3725,165914162,33918489,657643,857,44540,,0.79,0.71,0.66,0.68,0.78,0.93,0.93,,0,0.0,-1193,-24.3,-47539801,-22.3,-11105435,-24.7,20870,3.3,22,2.6,1138,2.6,Maryland,NAICS 511110 Newspaper publishers
499,25000,5,511110,58,0,2009,A,,186,7442,379633390,109021475,3764176,981,51009,,0.89,1.11,1.06,0.98,1.13,0.96,0.96,,-4,-2.1,-1195,-13.8,-80493735,-17.5,-18203531,-14.3,12247,0.3,-43,-4.2,-2262,-4.2,Massachusetts,NAICS 511110 Newspaper publishers
500,26000,5,511110,58,0,2009,A,,242,8598,367502165,105743875,3926390,822,42742,,0.97,1.06,1.1,1.32,1.29,1.04,1.04,,-9,-3.6,-1797,-17.3,-57071969,-13.4,6083576,6.1,247091,6.7,37,4.7,1900,4.7,Michigan,NAICS 511110 Newspaper publishers
501,27000,2,511110,58,0,2009,A,N,1,0,0,0,0,0,0,N,54.48,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Minnesota,NAICS 511110 Newspaper publishers
502,27000,5,511110,58,0,2009,A,,304,6466,253501992,139572909,1269709,754,39204,,1.88,1.17,1.08,1.18,0.87,0.92,0.92,,-12,-3.8,-776,-10.7,-30642793,-10.8,-12303151,-8.1,40865,3.3,-1,-0.1,-30,-0.1,Minnesota,NAICS 511110 Newspaper publishers
503,28000,5,511110,58,0,2009,A,,116,2215,61701291,16986742,159630,536,27851,,1.69,0.95,0.83,0.9,0.81,0.87,0.87,,-1,-0.9,-300,-11.9,-10837868,-14.9,-2494778,-12.8,-8316,-5.0,-19,-3.4,-996,-3.5,Mississippi,NAICS 511110 Newspaper publishers
504,29000,5,511110,58,0,2009,A,,282,5921,208127900,73067356,947184,676,35150,,1.66,1.06,0.99,1.03,0.8,0.93,0.93,,-16,-5.4,-936,-13.7,-42706702,-17.0,-11207461,-13.3,-248563,-20.8,-28,-4.0,-1433,-3.9,Missouri,NAICS 511110 Newspaper publishers
505,30000,5,511110,58,0,2009,A,,75,1553,45510388,32383162,112302,564,29305,,1.81,1.72,1.58,1.56,0.7,0.92,0.92,,-4,-5.1,-143,-8.4,-4964162,-9.8,-2126592,-6.2,-26762,-19.2,-8,-1.4,-457,-1.5,Montana,NAICS 511110 Newspaper publishers
506,31000,5,511110,58,0,2009,A,,144,2910,80191946,26150492,204502,530,27557,,2.47,1.5,1.2,1.42,1.0,0.8,0.8,,-1,-0.7,-305,-9.5,-10601150,-11.7,-3864822,-12.9,-73174,-26.4,-13,-2.4,-681,-2.4,Nebraska,NAICS 511110 Newspaper publishers
507,32000,5,511110,58,0,2009,A,,46,1439,65155342,37306506,334333,871,45286,,0.62,0.59,0.66,0.58,0.5,1.12,1.12,,-4,-8.0,-408,-22.1,-17839268,-21.5,-8442051,-18.5,-61140,-15.5,7,0.8,361,0.8,Nevada,NAICS 511110 Newspaper publishers
508,33000,5,511110,58,0,2009,A,,55,1570,56401923,13742228,228877,691,35923,,1.16,1.21,1.03,1.19,1.07,0.85,0.85,,-5,-8.3,-199,-11.2,-10995446,-16.3,-1931756,-12.3,113988,99.2,-42,-5.7,-2187,-5.7,New Hampshire,NAICS 511110 Newspaper publishers
509,34000,5,511110,58,0,2009,A,,183,9238,551978855,257576599,4007952,1149,59748,,0.71,1.14,1.31,1.26,1.15,1.15,1.15,,-18,-9.0,-2321,-20.1,-155248182,-22.0,-49437067,-16.1,-179212,-4.3,-28,-2.4,-1434,-2.3,New Jersey,NAICS 511110 Newspaper publishers
510,35000,5,511110,58,0,2009,A,,60,1621,54538103,32646735,152250,647,33655,,1.14,0.95,0.88,1.05,0.53,0.93,0.93,,-5,-7.7,-352,-17.8,-10037004,-15.5,-6534024,-16.7,8719,6.1,18,2.9,923,2.8,New Mexico,NAICS 511110 Newspaper publishers
511,36000,5,511110,58,0,2009,A,,472,21011,1277609024,194677728,6763763,1169,60806,,0.83,1.17,1.31,1.2,1.34,1.12,1.12,,-13,-2.7,-2259,-9.7,-220652150,-14.7,-20595496,-9.6,899370,15.3,-69,-5.6,-3580,-5.6,New York,NAICS 511110 Newspaper publishers
512,37000,5,511110,58,0,2009,A,,227,7360,259042918,134306624,1197085,677,35198,,0.92,0.9,0.84,0.92,0.58,0.94,0.94,,-12,-5.0,-1777,-19.4,-61456841,-19.2,-21392317,-13.7,-223437,-15.7,2,0.3,121,0.3,North Carolina,NAICS 511110 Newspaper publishers
513,38000,3,511110,58,0,2009,A,N,1,0,0,0,0,0,0,N,348.8,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,North Dakota,NAICS 511110 Newspaper publishers
514,38000,5,511110,58,0,2009,A,,74,1290,37883922,24648161,52854,565,29377,,2.93,1.72,1.49,1.77,0.45,0.87,0.87,,-2,-2.6,-135,-9.5,-2508939,-6.2,-1059831,-4.1,-2788,-5.0,20,3.7,1029,3.6,North Dakota,NAICS 511110 Newspaper publishers
515,39000,5,511110,58,0,2009,A,,294,11575,489748145,111956727,1959668,814,42311,,1.04,1.09,1.2,1.07,0.83,1.1,1.1,,-23,-7.3,-1873,-13.9,-98333351,-16.7,-20173170,-15.3,14819,0.8,-27,-3.2,-1420,-3.2,Ohio,NAICS 511110 Newspaper publishers
516,40000,5,511110,58,0,2009,A,,167,3443,119370784,48196295,376024,667,34676,,1.69,1.07,1.06,0.99,1.37,0.99,0.99,,-13,-7.2,-365,-9.6,-15067441,-11.2,-5461808,-10.2,-55135,-12.8,-12,-1.8,-625,-1.8,Oklahoma,NAICS 511110 Newspaper publishers
517,41000,5,511110,58,0,2009,A,,117,3389,135613949,88701126,1540201,769,40012,,0.95,0.98,1.02,1.08,1.18,1.04,1.04,,1,0.9,-545,-13.9,-22452581,-14.2,-10157242,-10.3,150396,10.8,-4,-0.5,-168,-0.4,Oregon,NAICS 511110 Newspaper publishers
518,42000,5,511110,58,0,2009,A,,324,15390,618928714,133506089,5240438,773,40216,,0.98,1.31,1.25,1.3,1.33,0.95,0.95,,-3,-0.9,-1915,-11.1,-80475346,-11.5,-18651420,-12.3,-169213,-3.1,-4,-0.5,-201,-0.5,Pennsylvania,NAICS 511110 Newspaper publishers
519,44000,5,511110,58,0,2009,A,,40,1109,51523211,20440721,413285,894,46480,,1.16,1.15,1.31,1.3,0.94,1.14,1.14,,1,2.6,-233,-17.4,-9430763,-15.5,1062857,5.5,26200,6.8,21,2.4,1074,2.4,Rhode Island,NAICS 511110 Newspaper publishers
520,45000,5,511110,58,0,2009,A,,102,3462,131817848,27052410,375982,732,38072,,0.92,0.91,1.0,0.86,0.7,1.1,1.1,,-3,-2.9,-670,-16.2,-19820348,-13.1,-5012550,-15.6,-55778,-12.9,26,3.7,1371,3.7,South Carolina,NAICS 511110 Newspaper publishers
521,46000,5,511110,58,0,2009,A,,93,1406,35371982,12968078,69892,484,25152,,3.09,1.68,1.35,1.59,1.05,0.8,0.8,,-1,-1.1,-133,-8.6,-3740738,-9.6,-991007,-7.1,9899,16.5,-5,-1.0,-255,-1.0,South Dakota,NAICS 511110 Newspaper publishers
522,47000,5,511110,58,0,2009,A,,179,5699,199830252,52221019,1151117,674,35062,,1.3,1.04,0.96,0.93,0.79,0.92,0.92,,-1,-0.6,-812,-12.5,-27806917,-12.2,1345862,2.6,526748,84.4,2,0.3,99,0.3,Tennessee,NAICS 511110 Newspaper publishers
523,48000,5,511110,58,0,2009,A,,568,15239,677049598,152218306,2392291,854,44430,,1.02,0.7,0.72,0.65,0.96,1.03,1.03,,-8,-1.4,-2145,-12.3,-107044708,-13.7,-21421053,-12.3,-6252,-0.3,-13,-1.5,-675,-1.5,Texas,NAICS 511110 Newspaper publishers
524,49000,5,511110,58,0,2009,A,,46,2098,73467191,48331302,210975,674,35026,,0.55,0.84,0.81,0.87,0.81,0.96,0.96,,-10,-17.9,-246,-10.5,-10203257,-12.2,-5092418,-9.5,-21429,-9.2,-13,-1.9,-675,-1.9,Utah,NAICS 511110 Newspaper publishers
525,50000,5,511110,58,0,2009,A,,48,943,27454052,7732905,276896,560,29116,,1.99,1.5,1.2,1.49,1.96,0.8,0.8,,-2,-4.0,-111,-10.5,-3768899,-12.1,-1132007,-12.8,36058,15.0,-10,-1.8,-521,-1.8,Vermont,NAICS 511110 Newspaper publishers
526,51000,5,511110,58,0,2009,A,,215,7824,333589512,65242168,586255,820,42638,,0.96,1.03,0.96,0.92,0.83,0.94,0.94,,-6,-2.7,-1072,-12.1,-51634605,-13.4,-9968869,-13.3,-20074,-3.3,-13,-1.6,-663,-1.5,Virginia,NAICS 511110 Newspaper publishers
527,53000,5,511110,58,0,2009,A,,167,5413,218237498,157505308,1674322,775,40316,,0.76,0.89,0.8,0.95,0.87,0.9,0.9,,-5,-2.9,-1080,-16.6,-46561031,-17.6,-26832113,-14.6,-336990,-16.8,-9,-1.1,-469,-1.1,Washington,NAICS 511110 Newspaper publishers
528,54000,5,511110,58,0,2009,A,,77,2186,69988903,25605377,415878,616,32011,,1.63,1.47,1.35,1.47,1.07,0.92,0.92,,-3,-3.8,-291,-11.7,-5126368,-6.8,4158341,19.4,59158,16.6,33,5.7,1681,5.5,West Virginia,NAICS 511110 Newspaper publishers
529,55000,5,511110,58,0,2009,A,,212,7063,216662310,78737251,1208868,590,30678,,1.38,1.24,1.03,1.16,0.82,0.83,0.83,,-9,-4.1,-1195,-14.5,-47178276,-17.9,-5251640,-6.3,-44798,-3.6,-24,-3.9,-1273,-4.0,Wisconsin,NAICS 511110 Newspaper publishers
530,56000,5,511110,58,0,2009,A,,47,987,26886040,17295712,152681,524,27242,,1.92,1.67,1.19,1.52,1.32,0.71,0.71,,0,0.0,-83,-7.8,-2205935,-7.6,-898902,-4.9,9520,6.6,1,0.2,43,0.2,Wyoming,NAICS 511110 Newspaper publishers
531,72000,5,511110,58,0,2009,A,,15,2144,82983371,16141351,388845,744,38700,,0.3,1.05,1.63,1.15,1.07,1.56,1.56,,0,0.0,-295,-12.1,-14403521,-14.8,-1811727,-10.1,-49419,-11.3,-24,-3.1,-1225,-3.1,Puerto Rico,NAICS 511110 Newspaper publishers
532,1000,5,511110,58,0,2008,A,,142,3945,150491351,32874772,274364,734,38143,,1.16,0.85,0.88,0.77,0.61,1.03,1.03,,-2,-1.4,-80,-2.0,-720027,-0.5,-1105942,-3.3,8979,3.4,12,1.7,573,1.5,Alabama,NAICS 511110 Newspaper publishers
533,2000,5,511110,58,0,2008,A,,39,917,32196141,23556989,423101,675,35110,,1.82,1.21,0.97,1.23,1.42,0.8,0.8,,-1,-2.5,-82,-8.2,-1217213,-3.6,-809754,-3.3,-65159,-13.3,32,5.0,1666,5.0,Alaska,NAICS 511110 Newspaper publishers
534,4000,5,511110,58,0,2008,A,,116,5374,229970110,42507826,253333,823,42791,,0.71,0.87,0.91,0.76,0.45,1.05,1.06,,-1,-0.9,-546,-9.2,-20101473,-8.0,-5421714,-11.3,-54943,-17.8,11,1.4,550,1.3,Arizona,NAICS 511110 Newspaper publishers
535,5000,5,511110,58,0,2008,A,,116,3343,93454857,34465467,424518,538,27955,,1.34,1.19,1.0,1.11,0.77,0.84,0.84,,-1,-0.9,-94,-2.7,-1670448,-1.8,-1496922,-4.2,-43337,-9.3,6,1.1,277,1.0,Arkansas,NAICS 511110 Newspaper publishers
536,6000,5,511110,58,0,2008,A,,696,24984,1230665920,194998483,7811123,947,49258,,0.52,0.67,0.67,0.62,0.83,1.0,1.0,,-27,-3.7,-2532,-9.2,-89396841,-6.8,-30104037,-13.4,-1426177,-15.4,24,2.6,1283,2.7,California,NAICS 511110 Newspaper publishers
537,8000,5,511110,58,0,2008,A,,186,5851,253183827,65820753,726180,832,43273,,1.03,1.05,1.03,0.96,0.86,0.97,0.97,,-4,-2.1,-528,-8.3,-22577518,-8.2,-6649335,-9.2,-82176,-10.2,1,0.1,46,0.1,Colorado,NAICS 511110 Newspaper publishers
538,9000,5,511110,58,0,2008,A,,100,4677,196770389,71884371,1597829,809,42072,,0.88,1.15,0.87,1.19,1.36,0.75,0.76,,-2,-2.0,-467,-9.1,-23320203,-10.6,-13755272,-16.1,-74500,-4.5,-14,-1.7,-714,-1.7,Connecticut,NAICS 511110 Newspaper publishers
539,10000,5,511110,58,0,2008,A,,18,990,37725209,11616311,169237,733,38097,,0.59,0.97,0.82,1.01,1.02,0.84,0.84,,2,12.5,-104,-9.5,-2402392,-6.0,1536148,15.2,10481,6.6,28,4.0,1426,3.9,Delaware,NAICS 511110 Newspaper publishers
540,12000,5,511110,58,0,2008,A,,405,17588,810278157,144372221,1807845,886,46070,,0.65,0.96,1.14,0.89,1.1,1.19,1.19,,-11,-2.6,-2484,-12.4,-83803124,-9.4,-29417456,-16.9,-619905,-25.5,29,3.4,1527,3.4,Florida,NAICS 511110 Newspaper publishers
541,13000,5,511110,58,0,2008,A,,255,12021,484337199,111657055,978755,775,40291,,0.92,1.24,1.23,1.15,0.92,0.99,0.99,,-7,-2.7,-958,-7.4,-119308416,-19.8,-9755250,-8.0,-83538,-7.9,-119,-13.3,-6218,-13.4,Georgia,NAICS 511110 Newspaper publishers
542,15000,5,511110,58,0,2008,A,,29,1622,81676233,22471652,38693,968,50358,,0.75,1.09,1.42,1.17,0.37,1.3,1.3,,1,3.6,-88,-5.1,-6791329,-7.7,-33261922,-59.7,-80312,-67.5,-27,-2.7,-1393,-2.7,Hawaii,NAICS 511110 Newspaper publishers
543,16000,5,511110,58,0,2008,A,,65,1817,58969842,42112162,199071,624,32453,,1.14,1.16,1.16,1.2,0.99,1.0,1.0,,2,3.2,-58,-3.1,2803938,5.0,1388246,3.4,-72903,-26.8,48,8.3,2503,8.4,Idaho,NAICS 511110 Newspaper publishers
544,17000,5,511110,58,0,2008,A,,401,13565,625270817,170122348,3980544,886,46096,,1.08,0.97,0.96,0.96,1.03,0.99,0.99,,-7,-1.7,-1148,-7.8,-64905514,-9.4,-17641272,-9.4,-1075593,-21.3,-16,-1.8,-814,-1.7,Illinois,NAICS 511110 Newspaper publishers
545,18000,5,511110,58,0,2008,A,,183,7663,253758495,57771269,1063673,637,33114,,1.13,1.11,1.0,1.02,0.95,0.9,0.9,,0,0.0,-511,-6.3,-14013833,-5.2,-6498622,-10.1,-660685,-38.3,7,1.1,354,1.1,Indiana,NAICS 511110 Newspaper publishers
546,19000,5,511110,58,0,2008,A,,266,5426,160852585,96155607,847071,570,29643,,2.81,1.52,1.27,1.43,1.07,0.84,0.84,,8,3.1,-163,-2.9,255430,0.2,373226,0.4,40181,5.0,17,3.1,907,3.2,Iowa,NAICS 511110 Newspaper publishers
547,20000,5,511110,58,0,2008,A,,163,3315,93360448,27334964,334648,542,28166,,1.88,1.01,0.78,0.6,0.7,0.77,0.77,,-5,-3.0,-220,-6.2,-1097918,-1.2,-712409,-2.5,7958,2.4,28,5.4,1448,5.4,Kansas,NAICS 511110 Newspaper publishers
548,21000,5,511110,58,0,2008,A,,181,5011,155465728,42450024,623842,597,31023,,1.62,1.17,1.01,1.1,0.77,0.87,0.87,,-9,-4.7,-336,-6.3,-2259190,-1.4,-2434344,-5.4,107337,20.8,30,5.3,1522,5.2,Kentucky,NAICS 511110 Newspaper publishers
